question_id,poll_id,state,politician_id,politician,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,start_date,end_date,sponsor_candidate,tracking,created_at,notes,url,source,yes,no
124669,66811,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1303,rv,rv,Online,6/10/20,6/12/20,"",,6/15/20 16:54,,https://assets.morningconsult.com/wp-uploads/2020/06/15164200/200648_crosstabs_MARCOMM_Newsroom_PARTIALS_RVs_v2.pdf,538,41.0,57.0
124892,66811,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1509,a,a,Online,6/10/20,6/12/20,"",,6/25/20 00:11,,https://assets.morningconsult.com/wp-uploads/2020/06/24134127/200648_crosstabs_MARCOMM_PARTIALS_Adults_v1.pdf,538,39.0,57.0
125025,66954,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,2200,a,a,Online,6/9/20,6/12/20,"",,7/1/20 05:16,,https://assets.morningconsult.com/wp-uploads/2020/06/30180030/200642_crosstabs_VERTO-MASKS_Adults_v1_AUTO-7.pdf,538,41.0,54.0
129144,69300,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,6/6/20,6/12/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,39.0,55.0
124633,66794,,11,Donald Trump,383,Public Policy Polling,712,Vote Vets Action Fund,Public Policy Polling,263,Public Policy Polling,B,935,rv,rv,IVR/Text,6/10/20,6/11/20,"",,6/12/20 18:35,,https://action.votevets.org/page/-/Media%20Files/VV%20NAT%20POLL.pdf,538,43.0,54.0
124618,66787,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/9/20,6/11/20,"",,6/11/20 15:36,,https://docs.cdn.yougov.com/zjnvz78244/tabs_Trump_Tweets_20200609.pdf,538,43.0,53.0
124619,66787,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,780,rv,rv,Online,6/9/20,6/11/20,"",,6/11/20 15:36,,https://docs.cdn.yougov.com/zjnvz78244/tabs_Trump_Tweets_20200609.pdf,538,44.0,55.0
124626,66790,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1501,a,a,Online,6/9/20,6/11/20,"",,6/11/20 19:12,"",https://assets.morningconsult.com/wp-uploads/2020/06/15095046/200647_crosstabs_CONTENT_CORONA_PARTIALS_Adults_v2_JB-2.pdf,538,40.0,55.0
124627,66791,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1334,Whatfinger News,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/9/20,6/11/20,"",TRUE,6/12/20 09:30,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,43.0,55.0
124977,66930,,11,Donald Trump,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,9087,rv,rv,Online,6/6/20,6/11/20,"",,6/26/20 13:26,,https://climatenexus.org/wp-content/uploads/2015/09/Climate-Nexus-National-Poll-Toplines-Climate-Change-Voter-Opinions-in-2020.pdf,538,42.0,54.0
129143,69299,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,6/5/20,6/11/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,39.0,55.0
124607,66783,,11,Donald Trump,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B,1570,a,a,Online,6/9/20,6/10/20,"",,6/11/20 09:54,,https://docs.cdn.yougov.com/lmp5wnyq44/20200611_yahoo_race_police_covid_toplines.pdf,538,40.0,54.0
124606,66782,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1334,Whatfinger News,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/8/20,6/10/20,"",TRUE,6/11/20 09:26,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,43.0,56.0
124620,66788,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/8/20,6/10/20,"",,6/11/20 15:46,,https://docs.cdn.yougov.com/wocp4hbdt7/tabs_Trump_Tweets_20200608.pdf,538,41.0,53.0
124621,66788,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,762,rv,rv,Online,6/8/20,6/10/20,"",,6/11/20 15:46,,https://docs.cdn.yougov.com/wocp4hbdt7/tabs_Trump_Tweets_20200608.pdf,538,44.0,54.0
124632,66793,,11,Donald Trump,1416,Harris Insights & Analytics,960,Hill.TV,HarrisX,133,Harris Insights & Analytics,C,1912,rv,rv,Online,6/8/20,6/10/20,"",,6/12/20 16:14,"",https://thehill.com/hilltv/what-americas-thinking/502534-poll-trump-approval-ticks-up-after-mays-jobs-report,538,47.0,53.0
129142,69298,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,6/4/20,6/10/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,39.0,55.0
124576,66770,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1114,a,a,Online,6/8/20,6/9/20,"",,6/9/20 18:06,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_presidential_approval_tracker_06_10_2020.pdf,538,39.0,57.0
124603,66770,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,931,rv,rv,Online,6/8/20,6/9/20,"",,6/10/20 17:20,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_presidential_approval_tracker_06_10_2020.pdf,538,42.0,57.0
124623,66789,,11,Donald Trump,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,1500,rv,rv,Online,6/8/20,6/9/20,"",,6/11/20 16:35,"",https://redfieldandwiltonstrategies.com/latest-usa-voting-intention-8-and-9-june/,538,38.87,49.79
124578,66771,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/7/20,6/9/20,"",,6/9/20 18:33,,https://docs.cdn.yougov.com/3cld32yvkz/tabs_Trump_Tweets_20200607.pdf,538,42.0,53.0
124579,66771,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,838,rv,rv,Online,6/7/20,6/9/20,"",,6/9/20 18:33,,https://docs.cdn.yougov.com/3cld32yvkz/tabs_Trump_Tweets_20200607.pdf,538,41.0,58.0
124590,66778,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1334,Whatfinger News,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/7/20,6/9/20,"",TRUE,6/10/20 09:27,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,44.0,55.0
124591,66779,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1500,a,a,Online,6/7/20,6/9/20,"",,6/10/20 09:58,,https://docs.cdn.yougov.com/ngcg634q9k/econTabReport.pdf,538,43.0,52.0
124592,66779,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1241,rv,rv,Online,6/7/20,6/9/20,"",,6/10/20 09:58,,https://docs.cdn.yougov.com/ngcg634q9k/econTabReport.pdf,538,43.0,56.0
129141,69297,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,6/3/20,6/9/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,39.0,55.0
124612,66786,,11,Donald Trump,1240,Optimus,"","",Øptimus,245,Optimus,B/C,855,a,a,Online,6/2/20,6/9/20,"",TRUE,6/11/20 15:20,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-11-2020,538,37.5,62.5
124613,66786,,11,Donald Trump,1240,Optimus,"","",Øptimus,245,Optimus,B/C,762,lv,lv,Online,6/2/20,6/9/20,"",TRUE,6/11/20 15:20,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-11-2020,538,44.2,55.9
124557,66760,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/6/20,6/8/20,"",,6/8/20 17:24,,https://docs.cdn.yougov.com/4el65t2b2a/tabs_Trump_Tweets_20200606.pdf,538,40.0,53.0
124558,66760,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,747,rv,rv,Online,6/6/20,6/8/20,"",,6/8/20 17:24,,https://docs.cdn.yougov.com/4el65t2b2a/tabs_Trump_Tweets_20200606.pdf,538,41.0,56.0
124573,66768,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1334,Whatfinger News,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/4/20,6/8/20,"",TRUE,6/9/20 09:25,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,44.0,55.0
124588,66776,,11,Donald Trump,1406,Global Strategy Group/GBAO/Navigator Research,"","",Global Strategy Group/GBAO (Navigator Research),413,Global Strategy Group/GBAO/Navigator Research,,1010,rv,rv,Online,6/4/20,6/8/20,"",,6/10/20 06:10,"",https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.11.20.pdf,538,43.0,56.0
129140,69296,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,6/2/20,6/8/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,39.0,55.0
124580,66772,,11,Donald Trump,327,MSR Group,"","",MSR Group,178,MSR Group,B/C,855,rv,rv,Online,6/7/20,6/7/20,"",,6/9/20 20:45,,https://projects.fivethirtyeight.com/polls/20200609_National_2.pdf,538,42.7,54.0
124587,66775,,11,Donald Trump,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1992,rv,rv,Online,6/6/20,6/7/20,"",,6/10/20 00:00,,https://assets.morningconsult.com/wp-uploads/2020/06/09212854/200630_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,39.0,58.0
124548,66758,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/5/20,6/7/20,"",,6/8/20 15:46,,https://docs.cdn.yougov.com/02wog3m3hq/tabs_Trump_Tweets_20200605.pdf,538,44.0,52.0
124549,66758,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,746,rv,rv,Online,6/5/20,6/7/20,"",,6/8/20 15:46,,https://docs.cdn.yougov.com/02wog3m3hq/tabs_Trump_Tweets_20200605.pdf,538,44.0,55.0
124559,66761,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,2200,a,a,Online,6/5/20,6/7/20,"",,6/8/20 17:39,,https://assets.morningconsult.com/wp-uploads/2020/06/08131854/200617_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,538,37.0,59.0
124560,66761,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,6/5/20,6/7/20,"",,6/8/20 17:39,,https://assets.morningconsult.com/wp-uploads/2020/06/08165004/200617_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf,538,39.0,58.0
124638,66798,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,2201,a,a,Online,6/4/20,6/7/20,"",,6/15/20 00:02,,https://assets.morningconsult.com/wp-uploads/2020/06/12103953/200625_crosstabs_HURRICANES_Adults_v2_RG.pdf,538,37.0,58.0
124538,66752,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1334,Whatfinger News,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/3/20,6/7/20,"",TRUE,6/8/20 09:25,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,47.0,52.0
129139,69295,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,6/1/20,6/7/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,40.0,54.0
124537,66751,,11,Donald Trump,1554,RMG Research,985,ScottRasmussen.com,RMG Research,555,RMG Research,B/C,1200,rv,rv,IVR/Online/Text,6/4/20,6/6/20,"",,6/8/20 07:43,,https://scottrasmussen.com/president-trumps-job-approval-falls-to-41/,538,41.0,57.0
124546,66757,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/4/20,6/6/20,"",,6/8/20 14:58,,https://docs.cdn.yougov.com/a65pdcmcr7/tabs_Trump_Tweets_20200604.pdf,538,39.0,56.0
124547,66757,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,732,rv,rv,Online,6/4/20,6/6/20,"",,6/8/20 14:58,,https://docs.cdn.yougov.com/a65pdcmcr7/tabs_Trump_Tweets_20200604.pdf,538,41.0,58.0
129138,69294,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,5/31/20,6/6/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,40.0,54.0
124551,66759,,11,Donald Trump,1240,Optimus,"","",Øptimus,245,Optimus,B/C,891,a,a,Online,5/30/20,6/6/20,"",TRUE,6/8/20 16:56,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-08-2020,538,35.4,64.6
124552,66759,,11,Donald Trump,1240,Optimus,"","",Øptimus,245,Optimus,B/C,787,lv,lv,Online,5/30/20,6/6/20,"",TRUE,6/8/20 16:56,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-08-2020,538,44.1,56.0
124525,66747,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,2014,a,a,Online,6/3/20,6/5/20,"",,6/5/20 16:54,,https://assets.morningconsult.com/wp-uploads/2020/06/05165234/200613_crosstabs_MorningConsult_Adults_v1.pdf,538,41.0,54.0
124544,66756,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/3/20,6/5/20,"",,6/8/20 14:50,,https://docs.cdn.yougov.com/va3k4n0r5v/tabs_Trump_Tweets_20200603.pdf,538,41.0,53.0
124545,66756,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,761,rv,rv,Online,6/3/20,6/5/20,"",,6/8/20 14:50,,https://docs.cdn.yougov.com/va3k4n0r5v/tabs_Trump_Tweets_20200603.pdf,538,43.0,55.0
124524,66746,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,2200,a,a,Online,6/2/20,6/5/20,"",,6/5/20 16:28,"",https://assets.morningconsult.com/wp-uploads/2020/06/11125755/200611_crosstabs_CONTENT_CORONA_Adults_v3_JB.pdf,538,36.0,59.0
124534,66750,,11,Donald Trump,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,B/C,1259,a,a,Live Phone,6/2/20,6/5/20,"",,6/8/20 06:56,,https://cdn.cnn.com/cnn/2020/images/06/08/rel6a.-.race.and.2020.pdf,538,38.0,57.0
124535,66750,,11,Donald Trump,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,B/C,1125,rv,rv,Live Phone,6/2/20,6/5/20,"",,6/8/20 06:56,,https://cdn.cnn.com/cnn/2020/images/06/08/rel6a.-.race.and.2020.pdf,538,40.0,57.0
124605,66781,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1280,a,a,Online,6/2/20,6/5/20,"",,6/10/20 18:18,,https://assets.morningconsult.com/wp-uploads/2020/06/10160437/200604_crosstabs_FAKE_CROWD_NOISE_Adults_v2_LM.pdf,538,42.0,53.0
129137,69293,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,5/30/20,6/5/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,41.0,53.0
124504,66737,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/2/20,6/4/20,"",,6/4/20 17:49,,https://docs.cdn.yougov.com/p0zc0hzrfz/tabs_Trump_Tweets_20200602.pdf,538,41.0,54.0
124505,66737,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,726,rv,rv,Online,6/2/20,6/4/20,"",,6/4/20 17:49,,https://docs.cdn.yougov.com/p0zc0hzrfz/tabs_Trump_Tweets_20200602.pdf,538,42.0,56.0
124514,66741,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1314,Mike Cernovich,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/2/20,6/4/20,"",TRUE,6/5/20 09:28,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,48.0,51.0
124526,66744,,11,Donald Trump,1583,Whitman Insight Strategies,"","",Whitman Insight Strategies,584,Whitman Insight Strategies,,500,rv,rv,Online,6/2/20,6/4/20,"",,6/5/20 18:03,,https://twitter.com/mattmfm/status/1268888674856468480,538,42.0,56.0
124523,66745,,11,Donald Trump,1416,Harris Insights & Analytics,960,Hill.TV,HarrisX,133,Harris Insights & Analytics,C,2827,rv,rv,Online,6/1/20,6/4/20,"",,6/5/20 16:08,"",https://thehill.com/hilltv/what-americas-thinking/501379-poll-trump-approval-falls-amid-civil-unrest,538,44.0,56.0
129136,69292,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,5/29/20,6/4/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,41.0,52.0
124589,66777,,11,Donald Trump,169,Gallup,"","",Gallup,112,Gallup,B,1034,a,a,Live Phone,5/28/20,6/4/20,"",,6/10/20 09:01,,https://news.gallup.com/poll/312572/trump-job-approval-slides.aspx,538 | Gallup,39.0,57.0
124464,66723,,11,Donald Trump,1102,Emerson College,1185,Nexstar,Emerson College,88,Emerson College,A-,1431,rv,rv,IVR/Online,6/2/20,6/3/20,"",,6/3/20 16:02,"",https://emersonpolling.reportablenews.com/pr/june-national-poll-voters-want-justice-for-george-floyd-as-trust-in-police-is-split,538,43.41,49.56
124518,66743,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1062,a,a,Live Phone,6/2/20,6/3/20,"",,6/5/20 12:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2006041039.pdf,538,41.0,55.0
124519,66743,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,958,rv,rv,Live Phone,6/2/20,6/3/20,"",,6/5/20 12:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2006041039.pdf,538,42.0,55.0
124488,66731,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1314,Mike Cernovich,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/1/20,6/3/20,"",TRUE,6/4/20 09:28,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,46.0,52.0
124502,66736,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,6/1/20,6/3/20,"",,6/4/20 17:49,,https://docs.cdn.yougov.com/t4bb8vvkhz/tabs_Trump_Tweets_20200601.pdf,538,40.0,54.0
124503,66736,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,734,rv,rv,Online,6/1/20,6/3/20,"",,6/4/20 17:49,,https://docs.cdn.yougov.com/t4bb8vvkhz/tabs_Trump_Tweets_20200601.pdf,538,40.0,56.0
124491,66733,,11,Donald Trump,228,IBD/TIPP,"","",IBD/TIPP,144,IBD/TIPP,A/B,1233,a,a,Online,5/31/20,6/3/20,"",,6/4/20 13:28,,https://www.investors.com/politics/joe-biden-regains-2020-election-lead-president-trump-job-approval-dives/,538,38.0,51.0
124492,66733,,11,Donald Trump,228,IBD/TIPP,"","",IBD/TIPP,144,IBD/TIPP,A/B,964,rv,rv,Online,5/31/20,6/3/20,"",,6/4/20 13:28,,https://www.investors.com/politics/joe-biden-regains-2020-election-lead-president-trump-job-approval-dives/,538,42.0,52.0
129135,69291,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,5/28/20,6/3/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,42.0,52.0
124424,66705,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1113,a,a,Online,6/1/20,6/2/20,"",,6/2/20 18:41,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_coronavirus_tracker_06_03_2020.pdf,538,39.0,56.0
124425,66705,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,964,rv,rv,Online,6/1/20,6/2/20,"",,6/2/20 18:41,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_coronavirus_tracker_06_03_2020.pdf,538,40.0,57.0
124451,66719,,11,Donald Trump,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,1000,a,a,Online,6/1/20,6/2/20,"",,6/3/20 10:49,,https://researchco.ca/2020/06/03/covid19-united-states/,538,46.0,51.0
124540,66754,,11,Donald Trump,573,Zogby Interactive/JZ Analytics,"","",Zogby Analytics,395,Zogby Interactive/JZ Analytics,C+,1007,lv,lv,Online,6/1/20,6/2/20,"",,6/8/20 11:24,,https://www.zogbyanalytics.com/news/939-the-zogby-poll-trump-job-approval-steady-at-48-approve-51-disapprove-biden-and-trump-neck-and-neck-at-46-biden-performing-very-well-with-swing-voters-trump-s-approval-at-51-with-hispanics,538,48.0,51.0
124421,66704,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,5/31/20,6/2/20,"",,6/2/20 16:20,,https://docs.cdn.yougov.com/nyydpstdw7/tabs_Trump_Tweets_20200531.pdf,538,42.0,55.0
124422,66704,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,752,rv,rv,Online,5/31/20,6/2/20,"",,6/2/20 16:20,,https://docs.cdn.yougov.com/nyydpstdw7/tabs_Trump_Tweets_20200531.pdf,538,42.0,57.0
124441,66717,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,1314,Mike Cernovich,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,5/31/20,6/2/20,"",TRUE,6/3/20 09:26,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,538,44.0,54.0
124442,66718,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1500,a,a,Online,5/31/20,6/2/20,"",,6/3/20 09:40,,https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf,538,40.0,53.0
124443,66718,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1244,rv,rv,Online,5/31/20,6/2/20,"",,6/3/20 09:40,,https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf,538,43.0,55.0
124480,66728,,11,Donald Trump,79,CBS News/The New York Times,"","",CBS News,36,CBS News/The New York Times,A,1309,a,a,Live Phone,5/29/20,6/2/20,"",,6/4/20 07:10,,https://drive.google.com/file/d/1S1Y-EmVi3WHU9PmAJyxMzTTezm4DlUa7/view,538,40.0,54.0
124531,66749,,11,Donald Trump,335,NBC News/The Wall Street Journal,"","",NBC News/The Wall Street Journal,221,NBC News/The Wall Street Journal,A-,1000,rv,rv,Live Phone,5/28/20,6/2/20,"",,6/7/20 08:58,,https://assets.documentcloud.org/documents/6938425/200266-NBCWSJ-June-Poll.pdf,538,45.0,53.0
129134,69290,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,31920,lv,lv,Online,5/27/20,6/2/20,"",TRUE,9/10/20 12:05,,https://morningconsult.com/form/global-leader-approval/,538,42.0,52.0
124496,66735,,11,Donald Trump,1240,Optimus,"","",Øptimus,245,Optimus,B/C,917,a,a,Online,5/26/20,6/2/20,"",TRUE,6/4/20 16:08,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,538,36.8,63.2
124497,66735,,11,Donald Trump,1240,Optimus,"","",Øptimus,245,Optimus,B/C,795,lv,lv,Online,5/26/20,6/2/20,"",TRUE,6/4/20 16:08,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,538,45.3,54.6
124401,66697,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1624,rv,rv,Online,5/31/20,6/1/20,"",,6/1/20 18:22,,https://assets.morningconsult.com/wp-uploads/2020/06/01181629/2005131_crosstabs_POLICE_RVs_FINAL_LM-1.pdf,538,40.0,58.0
124404,66697,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1990,a,a,Online,5/31/20,6/1/20,"",,6/1/20 19:07,,https://assets.morningconsult.com/wp-uploads/2020/06/01190233/2005131_crosstabs_POLICE_Adults_FINAL_LM.pdf,538,39.0,56.0
124385,66691,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,1000,a,a,Online,5/30/20,6/1/20,"",,6/1/20 12:04,,https://docs.cdn.yougov.com/h8evsle5xs/tabs_Trump_Tweets_20200530.pdf,538,43.0,53.0
124386,66691,,11,Donald Trump,568,YouGov,"","",YouGov,391,YouGov,B,764,rv,rv,Online,5/30/20,6/1/20,"",,6/1/20 12:04,,https://docs.cdn.yougov.com/h8evsle5xs/tabs_Trump_Tweets_20200530.pdf,538,43.0,56.0
124388,66692,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,1989,rv,rv,Online,5/29/20,6/1/20,"",,6/1/20 13:15,,https://assets.morningconsult.com/wp-uploads/2020/06/01124306/2005110_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf,538,41.0,56.0
124457,66692,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,2200,a,a,Online,5/29/20,6/1/20,"",,6/3/20 11:41,,https://assets.morningconsult.com/wp-uploads/2020/06/03113851/2005110_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,538,40.0,55.0
124405,66698,,11,Donald Trump,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,2190,a,a,Online,5/29/20,6/1/20,"",,6/1/20 19:07,,https://assets.morningconsult.com/wp-uploads/2020/06/01190318/2005121_crosstabs_FRIDAY-Protest_Adults_v1_LM.pdf,538,40.0,55.0
